auction_id,title,category,subcategory,emirate,listing_type,auction_status,start_time,end_time,duration_days,as_of_date,start_price,final_price,target_price,achievement_ratio,bids_count,num_bidders,views,price_uplift,profit_margin_proxy,engagement_score,bids_per_bidder,views_per_bid,make,vehicle_type,charity_flag,day_of_week,hour_of_day,month,auction_month_name,auction_quarter,bid_per_user,popularity_index,auction_popularity_score,price_segment,beneficiary,charity_revenue,revenue
AUC-1840,Other 9095,General Items,General,Fujairah,Auction,Closed,2025-09-30 15:00:00,2025-10-03 05:00:00,2.653,2025-11-08 12:00:00,9017.45,17676.72,9785.43,1.8064,77,23,1492,0.9602792363694836,8659.27,81.55,3.347826086956522,19.376623376623375,,,False,Tuesday,15.0,9.0,September,3.0,3.347826086956522,34.14,60.48,Low,,0.0,17676.72
AUC-1841,Tools 5060,General Items,General,Dubai,Auction,Closed,2025-09-28 06:00:00,2025-09-30 09:00:00,2.125,2025-11-08 12:00:00,9238.0,16078.22,10897.84,1.4754,10,3,300,0.7404438190084434,6840.22,13.25,3.333333333333333,30.0,,,False,Sunday,6.0,9.0,September,3.0,3.333333333333333,24.96,54.98,Low,,0.0,16078.22
AUC-1842,Electronics 8823,General Items,General,Umm Al Quwain,BuyNow,Closed,2025-09-30 11:00:00,2025-10-02 11:00:00,2.127,2025-11-08 12:00:00,7297.0,11553.44,8240.78,1.402,61,21,1591,0.5833136905577635,4256.44,75.525,2.9047619047619047,26.081967213114755,,,False,Tuesday,11.0,9.0,September,3.0,2.9047619047619047,21.53,12.92,Low,,0.0,0.0
AUC-1843,Collectibles 3205,General Items,General,Abu Dhabi,Auction,Closed,2025-11-06 00:00:00,2025-11-06 06:00:00,0.25,2025-11-08 12:00:00,21900.1,43632.42,25833.87,1.689,59,22,707,0.9923388477678184,21732.32,52.675,2.6818181818181817,11.983050847457626,,,False,Thursday,0.0,11.0,November,4.0,2.6818181818181817,35.03,61.02,Mid,,0.0,43632.42
AUC-1844,Other 2270,General Items,General,Dubai,Auction,Closed,2025-10-25 22:00:00,2025-10-28 01:00:00,2.125,2025-11-08 12:00:00,14019.0,17561.25,15745.69,1.1153,31,13,845,0.2526749411512947,3542.25,39.875,2.3846153846153846,27.258064516129032,,,False,Saturday,22.0,10.0,October,4.0,2.3846153846153846,9.5,45.7,Mid,,0.0,17561.25
AUC-1845,Collectibles 9663,General Items,General,Ajman,Auction,Closed,2025-10-27 21:00:00,2025-10-29 07:00:00,1.417,2025-11-08 12:00:00,5110.93,7293.73,5888.06,1.2387,27,13,545,0.4270846988708511,2182.8,30.375,2.076923076923077,20.185185185185187,,,False,Monday,21.0,10.0,October,4.0,2.076923076923077,15.16,49.1,Low,,0.0,7293.73
AUC-1846,Collectibles 7858,General Items,General,Sharjah,Auction,Closed,2025-10-30 02:00:00,2025-11-01 15:00:00,2.542,2025-11-08 12:00:00,15918.0,22256.34,18890.73,1.1782,51,16,1004,0.3981869581605729,6338.34,54.6,3.1875,19.686274509803923,,,False,Thursday,2.0,10.0,October,4.0,3.1875,15.03,9.02,Mid,,0.0,0.0
AUC-1847,Furniture 9197,General Items,General,Dubai,Auction,Closed,2025-09-22 05:00:00,2025-09-24 07:00:00,2.181,2025-11-08 12:00:00,6590.0,11415.01,7678.53,1.4866,91,34,2431,0.7321714719271624,4825.01,114.775,2.676470588235294,26.714285714285715,,,False,Monday,5.0,9.0,September,3.0,2.676470588235294,27.01,56.21,Low,,0.0,11415.01
AUC-1848,Collectibles 3878,General Items,General,Sharjah,Auction,Closed,2025-10-30 07:00:00,2025-10-30 16:00:00,0.375,2025-11-08 12:00:00,16599.0,35329.84,19895.59,1.7758,2,1,57,1.128431833242966,18730.84,2.675,2.0,28.5,,,False,Thursday,7.0,10.0,October,4.0,2.0,37.68,62.61,Mid,,0.0,35329.84
AUC-1849,Furniture 4642,General Items,General,Fujairah,Auction,Closed,2025-09-24 23:00:00,2025-09-27 15:00:00,2.667,2025-11-08 12:00:00,15055.0,17436.06,17914.92,0.9733,54,18,753,0.1581574227831286,2381.06,50.325,3.0,13.944444444444445,,,False,Wednesday,23.0,9.0,September,3.0,3.0,6.85,44.11,Mid,,0.0,17436.06
AUC-1850,Other 6194,General Items,General,Ajman,BuyNow,Closed,2025-10-27 20:00:00,2025-10-28 04:00:00,0.333,2025-11-08 12:00:00,9037.0,15618.82,9634.23,1.6212,15,11,187,0.7283191324554609,6581.82,14.925,1.3636363636363635,12.466666666666669,,,False,Monday,20.0,10.0,October,4.0,1.3636363636363635,24.79,14.87,Low,,0.0,0.0
AUC-1851,Tools 5038,General Items,General,Ajman,Auction,Closed,2025-10-30 02:00:00,2025-10-31 02:00:00,1.0,2025-11-08 12:00:00,3092.0,3595.55,3521.22,1.0211,58,19,768,0.1628557567917206,503.55,52.95,3.0526315789473686,13.241379310344827,,,False,Thursday,2.0,10.0,October,4.0,3.0526315789473686,7.45,44.47,Low,,0.0,3595.55
AUC-1852,Tools 3183,General Items,General,Umm Al Quwain,Auction,Closed,2025-10-28 18:00:00,2025-10-29 12:00:00,0.75,2025-11-08 12:00:00,19294.0,34116.33,22113.67,1.5428,3,1,31,0.7682352026536748,14822.33,2.525,3.0,10.333333333333334,,,False,Tuesday,18.0,10.0,October,4.0,3.0,25.72,55.43,Mid,,0.0,34116.33
AUC-1853,Tools 4375,General Items,General,Ajman,Auction,Closed,2025-10-04 15:00:00,2025-10-07 13:00:00,2.917,2025-11-08 12:00:00,7478.0,14564.35,8340.14,1.7463,55,32,1499,0.9476263706873496,7086.35,72.975,1.71875,27.25454545454545,,,False,Saturday,15.0,10.0,October,4.0,1.71875,33.41,60.05,Low,,0.0,14564.35
AUC-1854,Other 6478,General Items,General,Sharjah,Auction,Closed,2025-09-29 04:00:00,2025-09-29 18:00:00,0.583,2025-11-08 12:00:00,5376.0,9774.55,6327.49,1.5448,21,16,575,0.8181826636904761,4398.55,28.875,1.3125,27.38095238095238,,,False,Monday,4.0,9.0,September,3.0,1.3125,28.04,56.82,Low,,0.0,9774.55
AUC-1855,Tools 1340,General Items,General,Sharjah,Auction,Closed,2025-09-17 00:00:00,2025-09-19 13:00:00,2.636,2025-11-08 12:00:00,4430.0,7941.88,4734.44,1.6775,94,33,1112,0.7927494356659143,3511.88,83.05,2.8484848484848486,11.829787234042554,,,False,Wednesday,0.0,9.0,September,3.0,2.8484848484848486,29.25,57.55,Low,,0.0,7941.88
AUC-1856,Collectibles 4023,General Items,General,Ras Al Khaimah,Auction,Closed,2025-10-30 11:00:00,2025-10-31 06:00:00,0.792,2025-11-08 12:00:00,7933.0,11191.95,8421.49,1.329,10,6,134,0.4108092777007438,3258.95,9.85,1.6666666666666667,13.4,,,False,Thursday,11.0,10.0,October,4.0,1.6666666666666667,14.03,48.42,Low,,0.0,11191.95
AUC-1857,Tools 3635,General Items,General,Abu Dhabi,Auction,Closed,2025-09-29 17:00:00,2025-10-01 17:00:00,2.074,2025-11-08 12:00:00,17206.0,32908.29,20419.64,1.6116,70,20,803,0.9126054864582124,15702.29,60.075,3.5,11.471428571428572,,,False,Monday,17.0,9.0,September,3.0,3.5,32.98,19.79,Mid,,0.0,0.0
AUC-1858,Collectibles 1632,General Items,General,Sharjah,Auction,Closed,2025-09-21 09:00:00,2025-09-21 19:00:00,0.417,2025-11-08 12:00:00,7515.0,9957.93,7964.2,1.2503,29,24,655,0.3250738522954092,2442.93,36.875,1.2083333333333333,22.58620689655172,,,False,Sunday,9.0,9.0,September,3.0,1.2083333333333333,11.81,47.09,Low,,0.0,9957.93
AUC-1859,Collectibles 2103,General Items,General,Umm Al Quwain,BuyNow,Closed,2025-10-18 22:00:00,2025-10-20 04:00:00,1.25,2025-11-08 12:00:00,15064.0,26577.89,18008.46,1.4759,48,28,484,0.7643315188528943,11513.89,43.1,1.7142857142857142,10.083333333333334,,,False,Saturday,22.0,10.0,October,4.0,1.7142857142857142,27.27,56.36,Mid,,0.0,26577.89
AUC-1860,Tools 5460,General Items,General,Ras Al Khaimah,Auction,Closed,2025-11-01 07:00:00,2025-11-03 05:00:00,1.917,2025-11-08 12:00:00,799.0,1091.11,930.89,1.1721,1,1,25,0.3655944931163953,292.11,1.375,1.0,25.0,,,False,Saturday,7.0,11.0,November,4.0,1.0,12.22,7.33,Low,,0.0,0.0
AUC-1861,Electronics 1921,General Items,General,Ajman,BuyNow,Closed,2025-10-26 10:00:00,2025-10-28 14:00:00,2.279,2025-11-08 12:00:00,13535.0,21244.13,15280.03,1.3903,66,22,1068,0.5695700036941264,7709.13,65.2,3.0,16.181818181818183,,,False,Sunday,10.0,10.0,October,4.0,3.0,20.99,52.59,Mid,,0.0,21244.13
AUC-1862,Collectibles 4103,General Items,General,Umm Al Quwain,Auction,Closed,2025-10-30 13:00:00,2025-11-02 04:00:00,2.625,2025-11-08 12:00:00,17847.0,34614.9,20185.01,1.7149,15,6,240,0.9395360564800808,16767.9,15.0,2.5,16.0,,,False,Thursday,13.0,10.0,October,4.0,2.5,31.83,59.1,Mid,,0.0,34614.9
AUC-1863,Other 6047,General Items,General,Fujairah,Auction,Closed,2025-09-12 03:00:00,2025-09-14 14:00:00,2.458,2025-11-08 12:00:00,8771.0,9216.52,9269.1,0.9943,47,15,850,0.0507946642344089,445.52,48.5,3.1333333333333333,18.08510638297872,,,False,Friday,3.0,9.0,September,3.0,3.1333333333333333,3.34,42.0,Low,,0.0,9216.52
AUC-1864,Collectibles 8863,General Items,General,Sharjah,Auction,Closed,2025-10-14 10:00:00,2025-10-16 01:00:00,1.625,2025-11-08 12:00:00,12680.0,16002.06,14148.01,1.131,7,2,143,0.2619921135646687,3322.06,7.575,3.5,20.428571428571427,,,False,Tuesday,10.0,10.0,October,4.0,3.5,8.96,45.38,Mid,,0.0,16002.06
AUC-1865,Other 1888,General Items,General,Ras Al Khaimah,Auction,Closed,2025-10-05 17:00:00,2025-10-06 17:00:00,1.0,2025-11-08 12:00:00,14333.85,26265.69,16609.86,1.5813,5,2,54,0.8324239475088687,11931.84,4.35,2.5,10.8,,,False,Sunday,17.0,10.0,October,4.0,2.5,27.93,16.76,Mid,,0.0,0.0
AUC-1866,Tools 4911,General Items,General,Umm Al Quwain,Auction,Closed,2025-09-21 03:00:00,2025-09-22 00:00:00,0.875,2025-11-08 12:00:00,19952.0,33386.36,22065.69,1.513,47,27,488,0.6733340016038493,13434.36,42.45,1.7407407407407407,10.382978723404255,,,False,Sunday,3.0,9.0,September,3.0,1.7407407407407407,24.21,54.53,Mid,,0.0,33386.36
AUC-1867,Collectibles 1926,General Items,General,Dubai,Auction,Closed,2025-10-13 05:00:00,2025-10-16 04:00:00,2.958,2025-11-08 12:00:00,10072.0,14224.86,11497.49,1.2372,35,25,549,0.4123173153296267,4152.86,37.475,1.4,15.685714285714283,,,False,Monday,5.0,10.0,October,4.0,1.4,15.02,49.01,Mid,,0.0,14224.86
AUC-1868,Tools 4856,General Items,General,Ajman,Auction,Closed,2025-09-27 19:00:00,2025-09-29 16:00:00,1.96,2025-11-08 12:00:00,13834.0,26379.84,15786.6,1.671,99,31,1629,0.9068844874945786,12545.84,97.975,3.193548387096774,16.454545454545453,,,False,Saturday,19.0,9.0,September,3.0,3.193548387096774,33.23,19.94,Mid,,0.0,0.0
AUC-1869,Other 5324,General Items,General,Ajman,Auction,Closed,2025-10-31 01:00:00,2025-11-02 18:00:00,2.708,2025-11-08 12:00:00,6335.0,7611.45,7125.14,1.0683,42,24,695,0.2014917127071823,1276.45,44.375,1.75,16.547619047619047,,,False,Friday,1.0,10.0,October,4.0,1.75,8.08,4.85,Low,,0.0,0.0
AUC-1870,Furniture 8192,General Items,General,Umm Al Quwain,BuyNow,Closed,2025-10-09 00:00:00,2025-10-10 09:00:00,1.514,2025-11-08 12:00:00,7329.0,13216.13,8040.22,1.6438,68,21,1363,0.8032651112020739,5887.13,73.325,3.238095238095238,20.044117647058822,,,False,Thursday,0.0,10.0,October,4.0,3.238095238095238,29.03,17.42,Low,,0.0,0.0
AUC-1871,Collectibles 4980,General Items,General,Abu Dhabi,Auction,Closed,2025-10-31 15:00:00,2025-11-02 04:00:00,1.542,2025-11-08 12:00:00,15452.0,31941.54,18010.9,1.7735,13,4,139,1.0671460005177325,16489.54,10.975,3.25,10.692307692307692,,,False,Friday,15.0,10.0,October,4.0,3.25,36.01,61.61,Mid,,0.0,31941.54
AUC-1872,Other 9418,General Items,General,Ras Al Khaimah,Auction,Closed,2025-10-21 22:00:00,2025-10-24 10:00:00,2.624,2025-11-08 12:00:00,4599.0,7506.06,5176.96,1.4499,71,27,1444,0.6321069797782127,2907.06,78.35,2.6296296296296298,20.338028169014084,,,False,Tuesday,22.0,10.0,October,4.0,2.6296296296296298,23.29,53.97,Low,,0.0,7506.06
AUC-1873,Collectibles 2238,General Items,General,Fujairah,BuyNow,Closed,2025-10-18 11:00:00,2025-10-20 16:00:00,2.208,2025-11-08 12:00:00,5276.0,5776.36,6072.61,0.9512,21,8,460,0.0948369977255496,500.36,24.0,2.625,21.904761904761905,,,False,Saturday,11.0,10.0,October,4.0,2.625,3.82,2.29,Low,,0.0,0.0
AUC-1874,Electronics 1478,General Items,General,Fujairah,BuyNow,Closed,2025-09-24 14:00:00,2025-09-25 07:00:00,0.708,2025-11-08 12:00:00,4980.0,9096.97,5558.93,1.6365,14,4,322,0.8267008032128512,4116.97,16.05,3.5,23.0,,,False,Wednesday,14.0,9.0,September,3.0,3.5,27.95,16.77,Low,,0.0,0.0
AUC-1875,Collectibles 1040,General Items,General,Umm Al Quwain,Auction,Closed,2025-09-26 11:00:00,2025-09-28 02:00:00,1.763,2025-11-08 12:00:00,18258.0,32249.22,19984.29,1.6137,73,25,1357,0.7663062767006245,13991.22,76.675,2.92,18.58904109589041,,,False,Friday,11.0,9.0,September,3.0,2.92,27.49,56.49,Mid,,0.0,32249.22
AUC-1876,Other 4210,General Items,General,Umm Al Quwain,Auction,Closed,2025-09-23 13:00:00,2025-09-24 07:00:00,0.75,2025-11-08 12:00:00,7459.0,10270.88,8125.92,1.264,55,20,948,0.376978147204719,2811.88,56.2,2.75,17.236363636363638,,,False,Tuesday,13.0,9.0,September,3.0,2.75,14.32,48.59,Low,,0.0,10270.88
AUC-1877,Furniture 2736,General Items,General,Ras Al Khaimah,Auction,Closed,2025-11-01 22:00:00,2025-11-04 05:00:00,2.292,2025-11-08 12:00:00,14680.0,25608.37,15914.37,1.6091,13,6,136,0.7444393732970026,10928.37,11.4,2.1666666666666665,10.461538461538462,,,False,Saturday,22.0,11.0,November,4.0,2.1666666666666665,25.29,55.17,Mid,,0.0,25608.37
AUC-1878,Tools 1824,General Items,General,Ras Al Khaimah,Auction,Closed,2025-09-08 17:00:00,2025-09-08 23:00:00,0.25,2025-11-08 12:00:00,16823.0,19411.03,18236.26,1.0644,44,19,721,0.1538387921298222,2588.03,44.775,2.3157894736842106,16.386363636363637,,,False,Monday,17.0,9.0,September,3.0,2.3157894736842106,6.7,44.02,Mid,,0.0,19411.03
AUC-1879,Electronics 3122,General Items,General,Ras Al Khaimah,Auction,Closed,2025-11-01 01:00:00,2025-11-03 13:00:00,2.5,2025-11-08 12:00:00,25330.55,52577.86,29939.62,1.7561,50,24,597,1.0756698926789985,27247.31,45.925,2.083333333333333,11.94,,,False,Saturday,1.0,11.0,November,4.0,2.083333333333333,37.79,62.67,Mid,,0.0,52577.86
AUC-1880,Tools 9773,General Items,General,Ras Al Khaimah,Auction,Closed,2025-09-16 04:00:00,2025-09-18 23:00:00,2.792,2025-11-08 12:00:00,1278.0,2529.93,1384.36,1.8275,57,17,1057,0.979600938967136,1251.93,59.175,3.3529411764705883,18.54385964912281,,,False,Tuesday,4.0,9.0,September,3.0,3.3529411764705883,34.57,60.74,Low,,0.0,2529.93
AUC-1881,Electronics 8201,General Items,General,Dubai,Auction,Closed,2025-09-24 03:00:00,2025-09-24 08:00:00,0.262,2025-11-08 12:00:00,19264.0,26747.25,22815.22,1.1723,67,25,725,0.3884577450166113,7483.25,57.875,2.68,10.82089552238806,,,False,Wednesday,3.0,9.0,September,3.0,2.68,14.93,48.96,Mid,,0.0,26747.25
AUC-1882,Electronics 1167,General Items,General,Sharjah,Auction,Closed,2025-09-30 17:00:00,2025-10-02 15:00:00,1.917,2025-11-08 12:00:00,6086.0,7231.3,6506.83,1.1113,54,18,795,0.1881860006572461,1145.3,51.375,3.0,14.72222222222222,,,False,Tuesday,17.0,9.0,September,3.0,3.0,8.11,44.87,Low,,0.0,7231.3
AUC-1883,Collectibles 9238,General Items,General,Umm Al Quwain,BuyNow,Closed,2025-10-12 03:00:00,2025-10-12 12:00:00,0.375,2025-11-08 12:00:00,11672.0,22378.63,12406.26,1.8038,17,13,178,0.9172918094585332,10706.63,16.2,1.3076923076923077,10.470588235294118,,,False,Sunday,3.0,10.0,October,4.0,1.3076923076923077,31.24,58.74,Mid,,0.0,22378.63
AUC-1884,Tools 2847,General Items,General,Abu Dhabi,BuyNow,Closed,2025-09-21 15:00:00,2025-09-22 19:00:00,1.167,2025-11-08 12:00:00,16169.0,33095.48,18156.28,1.8228,25,8,438,1.0468476714700974,16926.48,25.45,3.125,17.52,,,False,Sunday,15.0,9.0,September,3.0,3.125,35.73,21.44,Mid,,0.0,0.0
AUC-1885,Furniture 4653,General Items,General,Fujairah,BuyNow,Closed,2025-09-22 19:00:00,2025-09-23 21:00:00,1.083,2025-11-08 12:00:00,3157.0,4188.2,3585.84,1.168,19,9,466,0.3266392144440924,1031.2,23.4,2.111111111111111,24.526315789473685,,,False,Monday,19.0,9.0,September,3.0,2.111111111111111,11.52,46.91,Low,,0.0,4188.2
AUC-1886,Tools 3948,General Items,General,Ajman,Auction,Closed,2025-10-28 19:00:00,2025-10-30 10:00:00,1.733,2025-11-08 12:00:00,13416.0,15180.74,15534.78,0.9772,81,28,1320,0.1315399522957662,1764.74,80.5,2.892857142857143,16.296296296296298,,,False,Tuesday,19.0,10.0,October,4.0,2.892857142857143,7.1,44.26,Mid,,0.0,15180.74
AUC-1887,Furniture 4644,General Items,General,Umm Al Quwain,Auction,Closed,2025-09-17 22:00:00,2025-09-20 16:00:00,2.75,2025-11-08 12:00:00,3292.0,6149.69,3705.8,1.6595,17,13,507,0.8680710814094774,2857.69,24.425,1.3076923076923077,29.823529411764707,,,False,Wednesday,22.0,9.0,September,3.0,1.3076923076923077,29.45,57.67,Low,,0.0,6149.69
AUC-1888,Tools 7845,General Items,General,Ras Al Khaimah,Auction,Closed,2025-11-01 12:00:00,2025-11-02 23:00:00,1.604,2025-11-08 12:00:00,4055.0,5179.52,4621.05,1.1209,81,25,1732,0.2773168927250309,1124.52,90.05,3.24,21.382716049382715,,,False,Saturday,12.0,11.0,November,4.0,3.24,11.62,46.97,Low,,0.0,5179.52
AUC-1889,Other 7411,General Items,General,Abu Dhabi,Auction,Closed,2025-10-06 21:00:00,2025-10-08 04:00:00,1.292,2025-11-08 12:00:00,3805.0,4737.8,4520.22,1.0481,35,13,435,0.2451511169513798,932.8,31.625,2.6923076923076925,12.428571428571429,,,False,Monday,21.0,10.0,October,4.0,2.6923076923076925,9.18,45.51,Low,,0.0,4737.8
AUC-1890,Other 6345,General Items,General,Umm Al Quwain,Auction,Closed,2025-09-29 05:00:00,2025-09-29 15:00:00,0.417,2025-11-08 12:00:00,5642.0,12030.96,6716.38,1.7913,41,18,954,1.1323927685218007,6388.96,48.85,2.2777777777777777,23.26829268292683,,,False,Monday,5.0,9.0,September,3.0,2.2777777777777777,39.06,23.44,Low,,0.0,0.0
AUC-1891,Tools 6641,General Items,General,Abu Dhabi,Auction,Closed,2025-09-16 17:00:00,2025-09-19 09:00:00,2.667,2025-11-08 12:00:00,6185.0,9955.47,6976.55,1.427,40,21,441,0.609615198059822,3770.47,36.275,1.9047619047619049,11.025,,,False,Tuesday,17.0,9.0,September,3.0,1.9047619047619049,21.84,53.1,Low,,0.0,9955.47
AUC-1892,Tools 7547,General Items,General,Dubai,Auction,Closed,2025-10-09 13:00:00,2025-10-10 14:00:00,1.042,2025-11-08 12:00:00,11366.0,14161.46,13122.13,1.0792,33,17,963,0.2459493225409114,2795.46,44.825,1.9411764705882355,29.181818181818183,,,False,Thursday,13.0,10.0,October,4.0,1.9411764705882355,9.19,45.51,Mid,,0.0,14161.46
AUC-1893,Collectibles 2657,General Items,General,Ajman,Auction,Closed,2025-10-22 05:00:00,2025-10-23 16:00:00,1.458,2025-11-08 12:00:00,5291.0,5670.56,5894.11,0.9621,49,26,1206,0.0717369117369118,379.56,61.15,1.8846153846153848,24.612244897959183,,,False,Wednesday,5.0,10.0,October,4.0,1.8846153846153848,3.81,42.29,Low,,0.0,5670.56
AUC-1894,Other 4560,General Items,General,Sharjah,Auction,Closed,2025-10-08 14:00:00,2025-10-09 00:00:00,0.417,2025-11-08 12:00:00,8836.0,10396.18,9334.58,1.1137,48,32,480,0.1765708465368945,1560.18,44.0,1.5,10.0,,,False,Wednesday,14.0,10.0,October,4.0,1.5,7.7,4.62,Low,,0.0,0.0
AUC-1895,Tools 1969,General Items,General,Umm Al Quwain,Auction,Closed,2025-10-21 15:00:00,2025-10-22 14:00:00,1.066,2025-11-08 12:00:00,7363.0,7959.87,8285.57,0.9607,68,30,735,0.0810634252342795,596.87,59.875,2.2666666666666666,10.808823529411764,,,False,Tuesday,15.0,10.0,October,4.0,2.2666666666666666,5.22,43.13,Low,,0.0,7959.87
AUC-1896,Tools 7336,General Items,General,Ras Al Khaimah,Auction,Closed,2025-10-05 06:00:00,2025-10-06 23:00:00,1.766,2025-11-08 12:00:00,3007.0,4258.81,3565.36,1.1945,72,32,1020,0.4162986365147989,1251.81,69.5,2.25,14.166666666666666,,,False,Sunday,6.0,10.0,October,4.0,2.25,16.28,49.77,Low,,0.0,4258.81
AUC-1897,Electronics 4938,General Items,General,Sharjah,Auction,Closed,2025-10-08 17:00:00,2025-10-11 10:00:00,2.708,2025-11-08 12:00:00,2149.0,4112.1,2405.05,1.7098,4,2,91,0.913494648673802,1963.1,4.775,2.0,22.75,,,False,Wednesday,17.0,10.0,October,4.0,2.0,30.58,58.35,Low,,0.0,4112.1
AUC-1898,Other 6734,General Items,General,Dubai,BuyNow,Closed,2025-09-21 03:00:00,2025-09-22 05:00:00,1.186,2025-11-08 12:00:00,1104.0,2020.84,1257.28,1.6073,73,26,2074,0.8304710144927535,916.84,94.85,2.8076923076923075,28.410958904109588,,,False,Sunday,3.0,9.0,September,3.0,2.8076923076923075,29.98,57.99,Low,,0.0,2020.84
AUC-1899,Tools 6082,General Items,General,Abu Dhabi,Auction,Closed,2025-10-22 00:00:00,2025-10-23 18:00:00,1.75,2025-11-08 12:00:00,1433.0,2527.27,1628.5,1.5519,54,25,1001,0.7636217725052338,1094.27,58.275,2.16,18.53703703703704,,,False,Wednesday,0.0,10.0,October,4.0,2.16,27.34,56.4,Low,,0.0,2527.27
AUC-1900,Furniture 3462,General Items,General,Ras Al Khaimah,Auction,Closed,2025-10-24 05:00:00,2025-10-26 20:00:00,2.625,2025-11-08 12:00:00,17456.0,22022.23,19549.78,1.1265,21,15,220,0.2615851283226397,4566.23,19.75,1.4,10.476190476190476,,,False,Friday,5.0,10.0,October,4.0,1.4,9.53,45.72,Mid,,0.0,22022.23
AUC-1901,Electronics 2248,General Items,General,Ras Al Khaimah,BuyNow,Closed,2025-10-08 13:00:00,2025-10-09 17:00:00,1.167,2025-11-08 12:00:00,17651.0,34656.11,19550.26,1.7727,35,11,628,0.9634077389383038,17005.11,35.95,3.1818181818181817,17.942857142857143,,,False,Wednesday,13.0,10.0,October,4.0,3.1818181818181817,33.11,59.87,Mid,,0.0,34656.11
AUC-1902,Tools 9755,General Items,General,Umm Al Quwain,Auction,Closed,2025-11-02 18:00:00,2025-11-03 18:00:00,1.0,2025-11-08 12:00:00,13421.0,29163.25,15267.96,1.9101,4,2,44,1.1729565606139631,15742.25,3.6,2.0,11.0,,,False,Sunday,18.0,11.0,November,4.0,2.0,39.25,63.55,Mid,,0.0,29163.25
AUC-1903,Furniture 3639,General Items,General,Sharjah,Auction,Closed,2025-10-24 09:00:00,2025-10-24 16:00:00,0.354,2025-11-08 12:00:00,17310.0,34270.89,20212.69,1.6955,79,29,874,0.9798318890814558,16960.89,68.6,2.7241379310344827,11.063291139240508,,,False,Friday,9.0,10.0,October,4.0,2.7241379310344827,35.35,61.21,Mid,,0.0,34270.89
AUC-1904,Furniture 1985,General Items,General,Abu Dhabi,Auction,Closed,2025-10-14 19:00:00,2025-10-17 12:00:00,2.857,2025-11-08 12:00:00,16082.0,34402.59,18663.59,1.8433,97,29,2487,1.139198482775774,18320.59,117.925,3.3448275862068964,25.63917525773196,,,False,Tuesday,19.0,10.0,October,4.0,3.3448275862068964,41.31,64.79,Mid,,0.0,34402.59
AUC-1905,Electronics 3753,General Items,General,Umm Al Quwain,Auction,Closed,2025-10-09 00:00:00,2025-10-09 11:00:00,0.458,2025-11-08 12:00:00,2562.0,5091.31,2794.58,1.8219,9,3,130,0.98724043715847,2529.31,8.5,3.0,14.444444444444445,,,False,Thursday,0.0,10.0,October,4.0,3.0,33.16,59.9,Low,,0.0,5091.31
AUC-1906,Collectibles 9120,General Items,General,Umm Al Quwain,Auction,Closed,2025-10-21 01:00:00,2025-10-21 19:00:00,0.75,2025-11-08 12:00:00,7065.0,8760.44,7506.02,1.1671,49,20,552,0.2399773531493277,1695.44,43.3,2.45,11.26530612244898,,,False,Tuesday,1.0,10.0,October,4.0,2.45,9.83,45.9,Low,,0.0,8760.44
AUC-1907,Collectibles 3351,General Items,General,Ras Al Khaimah,BuyNow,Closed,2025-10-04 06:00:00,2025-10-04 19:00:00,0.542,2025-11-08 12:00:00,4325.0,9198.74,5023.47,1.8312,47,19,959,1.126876300578035,4873.74,52.225,2.473684210526316,20.404255319148938,,,False,Saturday,6.0,10.0,October,4.0,2.473684210526316,39.11,63.47,Low,,0.0,9198.74
AUC-1908,Other 9880,General Items,General,Dubai,BuyNow,Closed,2025-09-13 21:00:00,2025-09-16 01:00:00,2.167,2025-11-08 12:00:00,3221.0,6260.56,3633.96,1.7228,19,6,275,0.9436696678050296,3039.56,17.875,3.1666666666666665,14.473684210526317,,,False,Saturday,21.0,9.0,September,3.0,3.1666666666666665,32.04,59.22,Low,,0.0,6260.56
AUC-1909,Tools 5146,General Items,General,Sharjah,Auction,Closed,2025-10-05 07:00:00,2025-10-06 11:00:00,1.167,2025-11-08 12:00:00,3198.0,4848.32,3784.02,1.2813,59,19,1281,0.5160475297060662,1650.32,66.275,3.1052631578947367,21.71186440677966,,,False,Sunday,7.0,10.0,October,4.0,3.1052631578947367,19.02,51.41,Low,,0.0,4848.32
AUC-1910,Furniture 8755,General Items,General,Dubai,Auction,Closed,2025-10-18 16:00:00,2025-10-20 19:00:00,2.125,2025-11-08 12:00:00,19283.0,22284.0,22471.76,0.9916,45,28,474,0.1556293107918892,3001.0,41.35,1.6071428571428572,10.533333333333331,,,False,Saturday,16.0,10.0,October,4.0,1.6071428571428572,6.64,43.98,Mid,,0.0,22284.0
AUC-1911,Furniture 6876,General Items,General,Ajman,Auction,Closed,2025-11-02 07:00:00,2025-11-04 04:00:00,1.875,2025-11-08 12:00:00,21211.06,34758.52,22929.61,1.5159,32,12,696,0.638697924573312,13547.46,36.4,2.6666666666666665,21.75,,,False,Sunday,7.0,11.0,November,4.0,2.6666666666666665,22.21,53.33,Mid,,0.0,34758.52
AUC-1912,Electronics 1395,General Items,General,Ajman,Auction,Closed,2025-10-29 11:00:00,2025-10-29 16:00:00,0.327,2025-11-08 12:00:00,1207.0,1528.86,1327.56,1.1516,80,25,899,0.2666611433305715,321.86,68.725,3.2,11.2375,,,False,Wednesday,11.0,10.0,October,4.0,3.2,11.03,46.62,Low,,0.0,1528.86
